country,city,lat,lng,population
Philippines,Canagatan,18.0000,121.8000,1273219
South Africa,Soweto,-26.2678,27.8585,1271628
United States,Providence,41.8230,-71.4187,1270529
China,Xiantao,30.3280,113.4430,1268715
India,Jabalpur,23.1667,79.9333,1267564
China,Huaiyin,33.5819,119.0280,1264000
China,Yutan,28.2780,112.5520,1263332
Russia,Kazan,55.7964,49.1089,1259173
Indonesia,Bagam,1.1300,104.0531,1256610
China,Dayan,26.8552,100.2259,1253878
Honduras,Comayagüela,14.0980,-87.2100,1250000
Belgium,Brussels,50.8467,4.3525,1249597
China,Laiwu,36.1833,117.6667,1248636
China,Huazhou,32.6880,112.0870,1247807
United Arab Emirates,Sharjah,25.3575,55.3908,1247749
India,Kalyān,19.2400,73.1300,1246381
China,Rucheng,32.2460,120.5910,1241700
Venezuela,Barquisimeto,10.0636,-69.3347,1240714
China,Yongcheng,33.9299,116.4500,1240382
Indonesia,Sumedang,-6.8400,107.9208,1240000
Vietnam,Cần Thơ,10.0333,105.7833,1237300
"Korea, South",Suwon,37.2667,127.0167,1234300
China,Yiwu,29.3069,120.0753,1234015
India,Vasai-Virar,19.4700,72.8000,1221233
Brazil,Campinas,-22.9009,-47.0573,1213792
China,Dadukou,26.5824,101.7184,1212203
China,Lingcheng,22.7080,110.3540,1211637
China,Shuangyashan,46.6762,131.1416,1208803
Russia,Nizhniy Novgorod,56.3269,44.0075,1204985
India,Pānīpat,29.3875,76.9700,1202811
Iran,Qom,34.6400,50.8764,1201158
Kenya,Mombasa,-4.0500,39.6667,1200000
Somalia,Hargeysa,9.5600,44.0650,1200000
Somalia,Baidoa,3.1167,43.6500,1200000
India,Vārānasi,25.3189,83.0128,1198491
Japan,Hiroshima,34.3914,132.4519,1198021
Thailand,Chiang Mai,18.7953,98.9986,1198000
Serbia,Belgrade,44.8178,20.4569,1197714
Nigeria,Maiduguri,11.8372,13.1542,1197497
India,Kalleli,9.2807,76.8697,1197412
Indonesia,Batam Centre,1.1272,104.0556,1196396
China,Pingdu,36.7769,119.9884,1191348
China,Rongcheng,26.2180,104.1030,1189813
Congo (Kinshasa),Mbandaka,0.0478,18.2558,1187837
China,Xinyu,27.8186,114.9167,1186700
Qatar,Doha,25.2867,51.5333,1186023
Kazakhstan,Shymkent,42.3167,69.5958,1184113
Libya,Tripoli,32.8872,13.1914,1183000
India,Srīnagar,34.0900,74.7900,1180570
United States,Nashville,36.1715,-86.7842,1178679
Russia,Chelyabinsk,55.1547,61.3758,1177058
India,Aurangābād,19.8800,75.3200,1175116
Indonesia,Cilacap,-7.7167,109.0170,1174964
China,Xinhualu,34.3964,113.7402,1172237
United States,Salt Lake City,40.7776,-111.9311,1169033
China,Guankou,28.1637,113.6433,1168056
Indonesia,Bandar Lampung,-5.4500,105.2667,1166761
India,Dhanbād,23.7998,86.4305,1162472
Burma,Nay Pyi Taw,19.7475,96.1150,1160242
Nigeria,Aba,5.1167,7.3667,1160000
China,Jingling,30.6640,113.1670,1158640
China,Zhuji,29.7167,120.2333,1157938
Honduras,Tegucigalpa,14.1057,-87.2040,1157509
Rwanda,Kigali,-1.9536,30.0606,1156663
Russia,Samara,53.2028,50.1408,1156659
China,Yingtan,28.2721,117.0395,1154223
Canada,Edmonton,53.5344,-113.4903,1151635
United States,Raleigh,35.8324,-78.6429,1150010
Kyrgyzstan,Bishkek,42.8667,74.5667,1145044
Burundi,Bujumbura,-3.3833,29.3667,1143202
China,Guyuan,36.0100,106.2570,1142142
China,Leiyang,26.4223,112.8598,1140675
Russia,Krasnodar,45.0333,38.9667,1138654
Russia,Rostov,47.2225,39.7100,1135968
Mozambique,Maputo,-25.9153,32.5764,1133200
Congo (Kinshasa),Bukavu,-2.5061,28.8608,1133000
India,Amritsar,31.6400,74.8600,1132383
Nigeria,Shagamu,6.8333,3.6500,1132270
India,Alīgarh,27.8800,78.0800,1131160
China,Zhangye,38.9248,100.4499,1131016
Russia,Ufa,54.7261,55.9475,1128787
Dominican Republic,Santo Domingo,18.4764,-69.8933,1128678
"Korea, South",Ulsan,35.5500,129.3167,1127553
China,Rongcheng,29.8402,112.9048,1120822
Georgia,Tbilisi,41.7225,44.7925,1118035
India,Guwāhāti,26.1722,91.7458,1116267
Morocco,Fès,34.0433,-5.0033,1112072
China,Yingchuan,34.1420,113.4890,1109782
Vietnam,Ninh Bình,20.2500,105.8333,1106913
Armenia,Yerevan,40.1814,44.5144,1106300
Tanzania,Mwanza,-2.5167,32.9000,1104521
Russia,Omsk,54.9833,73.3667,1104485
Mexico,Mexicali,32.6633,-115.4678,1102342
Spain,Sevilla,37.3900,-5.9900,1100000
Nigeria,Ikare,7.5167,5.7500,1099931
China,Dingzhou,38.5160,114.9900,1095986
Ghana,Tamale,9.4075,-0.8533,1095808
China,Yuyao,30.0500,121.1500,1095000
Brazil,Goiânia,-16.6806,-49.2564,1093007
Russia,Krasnoyarsk,56.0089,92.8719,1092851
Germany,Cologne,50.9364,6.9528,1087353
Tanzania,Ubungo,-6.7889,39.2056,1086912
China,Yicheng,31.3600,119.8150,1082929
United States,Richmond,37.5295,-77.4756,1081248
Congo (Kinshasa),Kisangani,0.5167,25.2000,1081000
China,Ezhou,30.3914,114.8949,1079353
Kazakhstan,Astana,51.1472,71.4222,1078362
China,Zhufeng,36.0000,119.4167,1078178
Mexico,Nezahualcóyotl,19.4081,-99.0186,1077208
Mauritania,Nouakchott,18.0858,-15.9785,1077169
India,Hāora,22.5800,88.3294,1077075
"Korea, South",Tongjin,37.2333,127.2000,1076369
India,Rānchi,23.3600,85.3300,1073440
Mexico,Ciudad Nezahualcóyotl,19.4006,-99.0148,1072676
India,Gwalior,26.2125,78.1775,1069276
Canada,Ottawa,45.4247,-75.6950,1068821
China,Haicheng,40.8824,122.6852,1067905
China,Jianguang,28.1958,115.7833,1065641
"Korea, South",Goyang,37.6500,126.8000,1061929
Japan,Sendai,38.2682,140.8694,1061177
China,Xibeijie,39.7334,98.4943,1055706
India,Chandīgarh,30.7500,76.7800,1055450
Russia,Voronezh,51.6717,39.2106,1051995
Nicaragua,Managua,12.1364,-86.2514,1051236
China,Zhongwei,37.5002,105.1968,1046000
China,Jiancheng,30.3800,104.5300,1045900
Turkey,Mersin,36.8000,34.6333,1040507
China,Shouguang,36.8570,118.7910,1039205
China,Liangshi,27.2600,111.7442,1038416
Brazil,São Luís,-2.5300,-44.3028,1037775
India,Jodhpur,26.2800,73.0200,1033918
United States,Memphis,35.1087,-89.9663,1033394
Mozambique,Matola,-25.9667,32.4667,1032197
Nigeria,Ogbomoso,8.1333,4.2500,1032000
China,Sanya,18.2533,109.5036,1031396
Bangladesh,Rangapukur,25.5206,89.2147,1031388
Turkmenistan,Ashgabat,37.9375,58.3800,1030063
Nigeria,Enugu,6.5000,7.5000,1029400
China,Linhai,28.8500,121.1167,1028813
Russia,Perm,58.0000,56.3167,1026908
Egypt,Shubrā al Khaymah,30.1286,31.2422,1025569
Liberia,Monrovia,6.3133,-10.8014,1021762
Pakistan,Islamabad,33.6931,73.0639,1014825
China,Xinyi,22.3549,110.9468,1013900
Vietnam,Thủ Đức,10.8266,106.7609,1013795
Afghanistan,Āqchah,36.9114,66.1858,1012000
Ukraine,Odesa,46.4920,30.7081,1010537
India,Raipur,21.2444,81.6306,1010087
Uzbekistan,Namangan,41.0011,71.6683,1010000
"Korea, South",Changwon,35.2708,128.6631,1009998
Peru,Arequipa,-16.3989,-71.5369,1008290
Congo (Kinshasa),Tshikapa,-6.4167,20.8000,1006387
Russia,Volgograd,48.7086,44.5147,1004763
Mexico,Morelia,19.7683,-101.1894,1002461
India,Kota,25.1800,75.8300,1001694
Pakistan,Quetta,30.1833,67.0000,1001205
United States,Oklahoma City,35.4676,-97.5136,1000207
Ghana,Domaa-Ahenkro,7.2739,-2.8735,1000000
India,Bareilly,28.3667,79.4306,1000000
China,Liaoyuan,42.8880,125.1447,996903
Sweden,Stockholm,59.3275,18.0547,995574
France,Bordeaux,44.8400,-0.5800,994920
China,Taixing,32.1590,120.0290,990200
Malawi,Lilongwe,-13.9669,33.7873,989318
Haiti,Port-au-Prince,18.5425,-72.3386,987310
Turkey,Esenyurt,41.0342,28.6800,983571
Indonesia,Pekanbaru,0.5092,101.4453,983356
Indonesia,Bogor,-6.5966,106.7972,982469
Venezuela,Ciudad Guayana,8.3667,-62.6500,978202
Japan,Chiba,35.6073,140.1064,975014
Iraq,Kirkuk,35.4667,44.4000,975000
China,Shuizhai,33.4658,114.8753,973197
China,Qianxi,27.0087,106.0323,970700
United States,Hartford,41.7661,-72.6834,969171
Ukraine,Dnipro,48.4675,35.0400,968502
China,Baishan,41.9440,126.4147,968373
Bangladesh,Nārāyanganj,23.6167,90.5000,967951
South Africa,Gqeberha,-33.9581,25.6000,967677
China,Huilong,31.8700,121.7030,967313
Spain,Málaga,36.7194,-4.4200,967250
Morocco,Marrakech,31.6300,-8.0089,966987
United States,Louisville,38.1663,-85.6485,965005
Philippines,Cebu City,10.3200,123.7500,964169
Eritrea,Asmara,15.3358,38.9411,963000
India,Coimbatore,11.0008,76.9633,959823
Brazil,Maceió,-9.6658,-35.7350,957916
China,Nada,19.5209,109.5808,954259
China,Fangchenggang,21.6867,108.3547,953300
India,Solāpur,17.6800,75.9200,951558
Sierra Leone,Freetown,8.4833,-13.2331,951000
China,Kaiyuan,36.0193,113.8600,950939
United States,Buffalo,42.9018,-78.8487,949547
Dominican Republic,Santo Domingo Este,18.4855,-69.8734,948855
Laos,Vientiane,17.9800,102.6300,948487
Iran,Kermānshāh,34.3369,47.0911,946651
Congo (Kinshasa),Kibanseke Première,-4.4419,15.3950,946372
Malaysia,Seberang Jaya,5.3909,100.4104,946092
Morocco,Sale,34.0333,-6.8000,945101
India,Hubli,15.3502,75.1376,943788
Bolivia,El Alto,-16.5047,-68.1633,943000
Turkey,Çankaya,39.9244,32.8856,942553
"Korea, South",Hwasu-dong,37.1997,126.8314,941489
China,Yingcheng,24.2100,113.4010,941325
United States,Fort Worth,32.7817,-97.3474,941311
Japan,Setagaya,35.6466,139.6532,940071
Turkey,Keçiören,40.0000,32.8667,939279
China,Luocheng,22.7689,111.5697,936931
Israel,Jerusalem,31.7789,35.2256,936425
Sudan,Khartoum North,15.6333,32.6333,936349
China,Meishan,34.1670,112.8440,936000
Nigeria,Mushin,6.5333,3.3500,935400
Peru,Trujillo,-8.1120,-79.0288,935147
Japan,Kitakyūshū,33.8833,130.8833,935084
Mexico,Aguascalientes,21.8760,-102.2960,934424
Bangladesh,Khulna,22.8167,89.5500,928891
Mexico,Chihuahua,28.6369,-106.0769,925762
United States,Bridgeport,41.1918,-73.1954,921660
China,Xin’an,34.2860,118.3550,920628
India,Mysore,12.3086,76.6531,920550
China,Kashgar,39.4681,75.9938,920000
"Korea, South",Sŏngnam,37.4333,127.1500,918771
United States,New Orleans,30.0687,-89.9288,918752
India,Trichinopoly,10.7903,78.7047,916857
Colombia,Cartagena,10.4000,-75.5000,914552
China,Qingzhou,36.6853,118.4796,914047
Italy,Naples,40.8358,14.2486,913462
Argentina,Santiago del Estero,-27.7833,-64.2667,911506
Mexico,Naucalpan de Juárez,19.4753,-99.2378,910407
Philippines,Masbate,12.2700,123.5800,908920
Nigeria,Owerri,5.4850,7.0350,908109
China,Taishan,22.2520,112.7940,907744
China,Jiaozhou,36.2647,120.0334,907500
China,Wuchuan,21.4410,110.7790,907354
China,Wafangdian,39.6271,121.9796,905082
Argentina,La Plata,-34.9211,-57.9544,904789
Burkina Faso,Bobo-Dioulasso,11.1833,-4.2833,903887
Saudi Arabia,Ad Dammām,26.4333,50.1000,903312
China,Hanchuan,30.6667,113.8333,903296
China,Quzhou,28.9702,118.8593,902767
Ukraine,Donetsk,48.0028,37.8053,901645
Egypt,Ashmūn,30.2974,30.9764,901191
Congo (Kinshasa),Bunia,1.5667,30.2500,900666
China,Wuchang,44.9240,127.1580,897705
Brazil,São Gonçalo,-22.8269,-43.0539,896744
China,Hengzhou,22.6799,109.2614,896099
China,Feicheng,36.1861,116.7719,894115
Colombia,Bucaramanga,7.1333,-73.0000,893040
Angola,Cazenga,-8.8214,13.2911,892401
Mexico,Mérida,20.9667,-89.6167,892363
China,Hegang,47.3501,130.2980,891271
Turkey,Osmangazi,40.1983,29.0600,891250
India,Morādābād,28.8319,78.7764,889810
Central African Republic,Bangui,4.3733,18.5628,889231
Nigeria,Abeokuta,7.1608,3.3483,888924
Mexico,Cancún,21.1606,-86.8475,888797
China,Zaoyang,32.1290,112.7720,888794
China,Dongtai,32.7950,120.5190,888410
Philippines,Antipolo,14.5842,121.1763,887399
Philippines,Taguig City,14.5200,121.0500,886722
Saudi Arabia,Tabūk,28.3972,36.5789,886036
China,Xishan,27.6461,113.4970,885987
China,Zhoushan,29.9856,122.2074,882932
Panama,Panama City,8.9711,-79.5347,880691
United States,Tucson,32.1541,-110.8787,879871
China,Yichun,47.7280,128.8410,878881
Iraq,As Sulaymānīyah,35.5500,45.4333,878146
Malaysia,Klang,3.0223,101.5481,878000
India,Tiruppūr,11.1085,77.3411,877778
France,Marseille,43.2964,5.3700,877215
India,Gurgaon,28.4560,77.0290,876824
China,Yangchun,22.1704,111.7916,875896
Iraq,Ar Ramādī,33.4258,43.2992,874543
China,Hai’an,32.5350,120.5630,874334
India,Jalandhar,31.3260,75.5762,873725
China,Daye,30.0961,114.9804,871214
China,Zhongxiang,31.1680,112.5880,868897
China,Gaomi,36.3833,119.7500,868715
Brazil,Teresina,-5.0903,-42.8167,868075
China,Lhasa,29.6534,91.1719,867891
Malaysia,Ipoh,4.6000,101.0650,866772
Mexico,Saltillo,25.4231,-100.9919,864431
Yemen,Aden,12.8000,45.0333,863000
United States,El Paso,31.8476,-106.4300,862494
China,Gongzhuling,43.5053,124.8224,862313
China,Lianyuan,27.6920,111.6640,862099
Nigeria,Ikeja,6.6000,3.3500,861300
Russia,Tyumen,57.1500,65.5333,861100
Bolivia,Cochabamba,-17.3883,-66.1597,856198
United Kingdom,Portsmouth,50.8058,-1.0872,855679
United Kingdom,Southampton,50.9025,-1.4042,855569
Mexico,Hermosillo,29.0989,-110.9542,855563
"Korea, South",Cheongju,36.6333,127.4833,852018
China,Shache,38.4261,77.2500,851374
Vietnam,Thanh Hóa,19.8075,105.7764,850000
China,Macheng,31.1730,115.0080,849090
Nigeria,Akure,7.2500,5.1950,847903
Nigeria,Ilorin,8.5000,4.5500,847582
Iraq,Erbil,36.1911,44.0094,846000
Nepal,Kathmandu,27.7100,85.3200,845767
Italy,Turin,45.0792,7.6761,841600
China,Anqiu,36.4780,119.2190,840553
China,Yuci,37.6823,112.7281,840000
China,Dehui,44.5350,125.7030,839786
South Africa,Pietermaritzburg,-29.6167,30.3833,839327
South Africa,Durban,-29.8833,31.0500,838634
Russia,Saratov,51.5300,46.0350,838042
India,Bhubaneshwar,20.2700,85.8400,837737
China,Yushu,44.8260,126.5500,836098
Brazil,João Pessoa,-7.1200,-34.8800,833932
Indonesia,Samarinda,-0.5000,117.1378,831460
United States,Omaha,41.2627,-96.0529,826161
China,Qingping,34.5390,113.3910,826031
China,Rongjiawan,29.1500,113.1024,826000
China,Weichanglu,37.1792,119.9333,824708
Japan,Sakai,34.5733,135.4831,824408
Turkey,Eskişehir,39.7767,30.5206,820568
China,Renqiu,38.6860,116.0840,816401
China,Wutong,30.6333,120.5333,815848
Venezuela,Barcelona,10.1403,-64.6833,815141
China,Wu’an,36.6970,114.2040,811631
Brazil,São Bernardo do Campo,-23.6939,-46.5650,810729
United States,McAllen,26.2252,-98.2467,810034
India,Narela,28.8500,77.1000,809913
India,Bhayandar,19.2900,72.8500,809378
Mexico,Culiacán,24.8069,-107.3939,808416
Chad,N’Djamena,12.1053,15.0447,807000
China,Xiashi,30.5333,120.6833,806966
Colombia,Cúcuta,7.8942,-72.5039,806378
China,Danyang,32.0000,119.5860,806300
China,Dongyang,29.2667,120.2167,804398
Poland,Kraków,50.0614,19.9372,804237
Algeria,Oran,35.6969,-0.6331,803329
Philippines,Pasig City,14.5605,121.0765,803159
Greece,Thessaloníki,40.6403,22.9356,802572
Malawi,Blantyre,-15.7861,35.0058,800264
Colombia,Palermo,2.8917,-75.4375,800000
China,Qamdo,31.1430,97.1700,798067
India,Karīmnagar,18.4386,79.1288,797447
Gabon,Libreville,0.3901,9.4544,797003
China,Hejian,38.4466,116.0995,795198
Turkey,Seyhan,36.9831,35.3328,795012
China,Laiyang,36.9758,120.7136,794986
Mexico,Querétaro,20.5875,-100.3928,794789
China,Wuxi,26.5800,111.8410,791939
China,Yiyang,26.4221,112.3999,790676
Japan,Niigata,37.9161,139.0364,790646
Vietnam,Vinh,18.6667,105.6667,790000
China,Puxi,35.2125,114.7350,789300
United States,Hempstead,40.6629,-73.6089,789177
Japan,Hamamatsu,34.7108,137.7275,788211
China,Zijinglu,34.7667,112.9667,785242
Pakistan,Kumila,35.2500,73.5000,784711
China,Xingyi,25.0920,104.8955,783120
China,Xingcheng,24.1347,115.7300,779411
United States,Birmingham,33.5279,-86.7971,778756
China,Ailan Mubage,43.9080,81.2777,778047
Angola,Lubango,-14.9167,13.5000,776249
Germany,Frankfurt,50.1106,8.6822,775790
Syria,Homs,34.7319,36.7181,775404
Spain,Bilbao,43.2569,-2.9236,775000
Mexico,San Luis Potosí,22.1511,-100.9761,772828
"Korea, South",Bucheon,37.5000,126.7833,772450
China,Fuyang,30.0553,119.9500,771000
China,Korla,41.7259,86.1746,770000
Tajikistan,Khŭjand,40.2833,69.6333,770000
"Korea, North",Hamhŭng,39.9167,127.5333,768551
Turkey,Erzurum,39.9086,41.2769,767848
United States,Albuquerque,35.1054,-106.6465,767499
Croatia,Zagreb,45.8131,15.9772,767131
United Arab Emirates,Al ‘Ayn,24.2075,55.7447,766936
Tanzania,Dodoma,-6.1731,35.7419,765179
Senegal,Pikine,14.7440,-17.4021,764597
India,Patiāla,30.3400,76.3800,763280
Pakistan,Bahawalpur,29.3956,71.6836,762111
China,Qingnian,36.8494,115.7061,760781
China,Sanhe,40.0167,117.0833,760107
Nigeria,Kaduna,10.5167,7.4333,760084
Canada,Winnipeg,49.8844,-97.1464,758515
Somalia,Baardheere,2.3447,42.2764,755500
India,Shīshgarh,28.7200,79.3200,753815
China,Leping,28.9780,117.1520,753787
Sri Lanka,Colombo,6.9167,79.8333,752993
Japan,Nerima,35.7356,139.6517,752608
Brazil,Natal,-5.7950,-35.2089,751300
China,Lichuan,30.2910,108.9364,750670
Turkey,Pendik,40.8747,29.2350,750435
Poland,Gdańsk,54.3475,18.6453,749786
China,Licheng,31.4306,119.4788,749522
Brazil,Santo André,-23.6533,-46.5280,748919
Uzbekistan,Andijon,40.7833,72.3333,747800
Somalia,Gaalkacyo,6.7697,47.4308,745000
Japan,Ōta-ku,35.5614,139.7161,744849
India,Thiruvananthapuram,8.5241,76.9366,743691
Mozambique,Nampula,-15.1167,39.2667,743000
China,Zhuanghe,39.6810,122.9670,742496
Burma,Kyaukse,21.6131,96.1303,741071
United States,Tulsa,36.1283,-95.9042,740620
China,Chengguan,35.4623,113.8054,740435
Turkey,Bağcılar,41.0344,28.8564,740069
Côte d’Ivoire,Bouaké,7.6833,-5.0331,740000
Angola,Cabinda,-5.5600,12.1900,739182
Japan,Kumamoto,32.8031,130.7078,738385
Iran,Kermān,30.2625,57.0575,738374
China,Lingbao Chengguanzhen,34.5176,110.8942,736300
Iran,Orūmīyeh,37.5439,45.0647,736224
Canada,Quebec City,46.8139,-71.2081,733156
China,Taihe,30.8710,105.3880,732380
"Korea, South",Yanggok,37.6333,127.2167,732376
China,Zhongba,31.7710,104.7550,731343
Nigeria,Osogbo,7.7667,4.5667,731000
China,Sizhan,38.9846,106.3828,730400
China,Suohe,34.7833,113.3500,730135
China,Xiangxiang,27.7186,112.5502,730103
Canada,Hamilton,43.2567,-79.8692,729560
China,Songyang,34.4553,113.0253,729332
Philippines,Cagayan de Oro,8.4800,124.6500,728402
China,Qian’an,39.9990,118.7010,728160
China,Shuangqiao,35.0670,112.6020,727265
China,Chaohucun,31.6244,117.8902,727162
Bahrain,Manama,26.2233,50.5875,727000
China,Zouping,36.8630,117.7430,726722
United States,Charleston,32.8168,-79.9687,726389
Congo (Kinshasa),Uvira,-3.4000,29.1500,726000
India,Durgāpur,23.5500,87.3200,726000
Iraq,An Najaf,32.0290,44.3396,724700
United States,Fresno,36.7830,-119.7939,724547
China,Cencheng,22.9167,111.0000,724364
Turkey,Umraniye,41.0311,29.1081,723760
Brazil,Sorocaba,-23.5019,-47.4578,723574
China,Guli,28.9000,120.0333,723490
Japan,Sagamihara,35.5667,139.3667,722973
China,Laixi,36.8667,120.5333,720103
Japan,Okayama,34.6500,133.9167,720043
Chile,Concepción,-36.8282,-73.0514,719944
Honduras,San Pedro Sula,15.5062,-88.0249,719064
Canada,Mississauga,43.6000,-79.6500,717961
China,Changsha,22.3773,112.6982,717700
Ukraine,Lviv,49.8425,24.0322,717273
China,Shihezi,44.3054,86.0804,717000
Philippines,Valenzuela,14.7000,120.9800,714978
Angola,Huambo,-12.7767,15.7347,713134
China,Xichang,27.8944,102.2644,712434
China,Guangshui,31.6170,113.8260,710900
Ukraine,Zaporizhzhia,47.8500,35.1175,710052
India,Bhiwandi,19.2967,73.0631,709665
China,Gaoyou,32.8450,119.5080,709572
China,Chengxiang,31.5640,121.1740,709500
India,Bhīlwāra,25.3500,74.6300,709483
Norway,Oslo,59.9133,10.7389,709037
Malaysia,George Town,5.4136,100.3294,708127
United Kingdom,Bristol,51.4536,-2.5975,707412
China,Zunhua,40.1890,117.9660,707047
India,Sahāranpur,29.9639,77.5458,705478
Turkey,Yenimahalle,39.9719,32.8119,704652
India,Warangal,17.9689,79.5941,704570
"Korea, North",Nampo,38.7356,125.4089,703317
Philippines,Dasmariñas,14.3300,120.9400,703141
India,Shiliguri,26.7100,88.4300,701489
Somalia,Boosaaso,11.2800,49.1800,700906
Pakistan,Parachinar,33.9000,70.1000,700000
Syria,Latakia,35.5400,35.7800,700000
China,Tongchuan,34.8970,108.9450,698322
China,Xindi,29.8270,113.4760,698188
Japan,Edogawa,35.7000,139.8833,697932
Philippines,General Santos,6.1200,125.1700,697315
Syria,Ḩamāh,35.1503,36.7300,696863
United States,Rochester,43.1680,-77.6162,694707
Nigeria,Bauchi,10.5000,10.0000,693700
India,Salem,11.6500,78.1500,693236
Egypt,Sinnūris,29.4072,30.8667,692701
Côte d’Ivoire,Cocody,5.3351,-4.0039,692583
Nigeria,Lokoja,7.8019,6.7442,692050
Mexico,Guadalupe,25.6775,-100.2597,691931
Turkey,Selçuklu,37.8814,32.4922,690667
Iraq,Karbalā’,32.6167,44.0333,690100
Iran,Borvāyeh-ye Al Bū ‘Azīz,31.6283,48.6147,690000
Philippines,City of Parañaque,14.5008,120.9915,689992
China,Taihecun,45.7710,131.0030,689611
Turkey,Mamak,39.9422,32.9231,687535
China,Jianshe,34.2137,113.7629,687130
Spain,Zaragoza,41.6500,-0.8833,686986
China,Shishi,24.7167,118.7000,685930
Japan,Shizuoka,34.9756,138.3828,685589
Nigeria,Agege,6.6219,3.3258,683600
Argentina,Mar del Plata,-38.0000,-57.5500,682605
Japan,Adachi,35.7833,139.8000,682326
Indonesia,Pontianak,-0.0206,109.3414,680880
Iran,Rasht,37.2744,49.5889,679995
China,Xigazê,29.2500,88.8833,679771
Benin,Cotonou,6.3667,2.4333,679012
Indonesia,Tasikmalaya,-7.3161,108.1975,678027
India,Kochi,9.9312,76.2673,677381
Colombia,Soledad,10.9167,-74.7500,676014
China,Shanhu,29.6000,120.8167,675226
Sweden,Gothenburg,57.7075,11.9675,674529
Mexico,Acapulco de Juárez,16.8636,-99.8825,673478
India,Gorakhpur,26.7637,83.4039,673446
Iran,Bahār,34.9078,48.4394,673405
Poland,Wrocław,51.1100,17.0325,672929
Spain,Murcia,37.9861,-1.1303,672773
China,Pinghu,30.7000,121.0167,671326
China,Guankou,30.9880,103.6470,671200
Poland,Łódź,51.7769,19.4547,670642
China,Yatou,37.1653,122.4867,670251
Indonesia,Denpasar,-8.6717,115.2339,670210
India,Guntūr,16.3008,80.4428,670073
Russia,Tolyatti,53.5089,49.4222,667956
United States,Dayton,39.7805,-84.2003,667936
"Korea, North",Ch’ŏngjin,41.7833,129.7667,667929
